group,uuid,syllable,usage,duration,frame index_mean,frame index_std,frame index_min,frame index_max,kappa_mean,kappa_std,kappa_min,kappa_max,angle_mean,angle_std,angle_min,angle_max,area_mm_mean,area_mm_std,area_mm_min,area_mm_max,area_px_mean,area_px_std,area_px_min,area_px_max,centroid_x_mm_mean,centroid_x_mm_std,centroid_x_mm_min,centroid_x_mm_max,centroid_x_px_mean,centroid_x_px_std,centroid_x_px_min,centroid_x_px_max,centroid_y_mm_mean,centroid_y_mm_std,centroid_y_mm_min,centroid_y_mm_max,centroid_y_px_mean,centroid_y_px_std,centroid_y_px_min,centroid_y_px_max,height_ave_mm_mean,height_ave_mm_std,height_ave_mm_min,height_ave_mm_max,length_mm_mean,length_mm_std,length_mm_min,length_mm_max,length_px_mean,length_px_std,length_px_min,length_px_max,velocity_2d_mm_mean,velocity_2d_mm_std,velocity_2d_mm_min,velocity_2d_mm_max,velocity_2d_px_mean,velocity_2d_px_std,velocity_2d_px_min,velocity_2d_px_max,velocity_3d_mm_mean,velocity_3d_mm_std,velocity_3d_mm_min,velocity_3d_mm_max,velocity_3d_px_mean,velocity_3d_px_std,velocity_3d_px_min,velocity_3d_px_max,velocity_theta_mean,velocity_theta_std,velocity_theta_min,velocity_theta_max,width_mm_mean,width_mm_std,width_mm_min,width_mm_max,width_px_mean,width_px_std,width_px_min,width_px_max,dist_to_center_px_mean,dist_to_center_px_std,dist_to_center_px_min,dist_to_center_px_max,timestamps_mean,timestamps_std,timestamps_min,timestamps_max,syllable key
EE_Normal_Female,0ec4e3fd-cca9-4f88-a34c-9a995e4800e6,0,0.026380068392769906,0.40802469135802466,15571.27,7447.144,2139.0,33367.0,4641589.0,0.0,4641589.0,4641589.0,14.307258,9.443656,-1.1041532,39.220325,690.2286,45.684162,577.8619,850.9724,414.47504,27.432861,347.0,511.0,-207.01408,95.62966,-357.48276,-58.443832,130.05902,58.178135,38.51852,220.44458,-158.77399,96.01269,-312.84412,38.14345,117.87697,56.917416,26.54244,234.61188,22.609583,1.762054,19.265152,33.753426,54.739838,3.9338946,46.114655,69.06166,33.30203,2.3932602,28.054733,42.014984,1.6996945,1.1920748,0.07430962,6.889794,1.0199271,0.7136307,0.044961154,4.085404,1.9136424,1.1637446,0.10636413,6.9087005,1.3044314,0.7446294,0.088390686,4.1172085,-0.005579919,1.8777841,-3.1377974,3.108516,26.151382,1.5008068,22.371952,31.412745,15.502836,0.8896953,13.262348,18.621832,78.71236,22.178976,9.686521,113.38555,12932908.12837656,248259.8185469561,12485138.916,13526570.8542,labels (usage sort)
EE_Normal_Female,3d5c8570-ee1a-4a69-b9f2-ee1fcb70740a,0,0.028219599794766546,0.38484848484848483,20295.984,10174.822,168.0,35351.0,4641589.0,0.0,4641589.0,4641589.0,0.46958748,9.812625,-27.281397,15.317696,719.4465,50.699265,588.6559,927.88135,432.65353,30.489016,354.0,558.0,-217.19957,95.07915,-375.385,-56.235634,123.66873,57.928036,27.292482,221.73781,-149.79065,96.58151,-304.23636,27.236887,123.07219,57.33857,31.380775,228.17001,23.03178,1.785303,19.221992,31.327314,55.598145,3.9944727,45.77459,69.34913,33.87379,2.4336774,27.888681,42.25173,1.5133128,1.0977148,0.015381745,12.199173,0.9096513,0.6586763,0.009135953,7.278492,1.7209799,1.0754943,0.06872757,12.199176,1.1863165,0.69100255,0.06577881,7.2784963,-0.17747469,1.8730026,-3.140328,3.1259906,27.001303,1.4808019,23.218325,32.38191,16.03015,0.8791234,13.784269,19.224512,79.74623,18.534616,14.8664875,113.375404,13153975.442887707,339290.3949985366,12482831.1624,13656430.4815,labels (usage sort)
EE_Normal_Female,6b955156-f120-43f1-85d0-68dd7b8744fa,0,0.05300500834724541,0.38792650918635174,17086.123,10964.553,16.0,35872.0,4641589.0,0.0,4641589.0,4641589.0,18.201107,13.211907,-4.8828516,62.50404,710.1737,47.121704,557.8782,899.2663,426.45187,28.29609,335.0,540.0,-194.5594,83.9108,-378.83228,-38.92767,137.63606,51.04874,25.530136,232.31761,-160.10995,99.222496,-317.31207,17.23178,117.08499,58.820225,23.893799,222.2152,23.252571,1.7056234,19.791285,31.856833,54.81711,3.9191992,42.73129,67.91249,33.349037,2.3843198,25.996399,41.315865,1.9489509,1.5027958,0.0,19.283928,1.1699641,0.90100956,0.0,11.431744,2.1483402,1.4553936,0.0,19.30293,1.4386677,0.88751316,0.0,11.46377,-0.0021402608,1.9149966,-3.1397226,3.1366549,26.816692,1.3655387,22.824715,31.553516,15.897241,0.8095069,13.53075,18.705284,76.25759,20.710915,5.8455296,107.00915,9371042.891382145,367777.12831894733,8797008.6812,9992707.4584,labels (usage sort)
EE_Normal_Female,76126d36-eb9d-4971-b8cb-90694b8811c4,0,0.02160619649408887,0.340251572327044,12944.017,9494.3125,258.0,34347.0,4641589.0,0.0,4641589.0,4641589.0,12.250207,11.887129,-8.309734,45.591774,672.98145,42.976707,562.8741,824.32745,404.1183,25.807064,338.0,495.0,-207.88828,108.113304,-377.03534,-46.91899,129.52719,65.772804,26.623325,227.45593,-161.7473,103.4742,-320.66177,24.294601,116.114365,61.340683,21.908058,226.40211,21.797874,1.8115286,17.672646,31.166666,54.36205,3.9766524,45.898815,70.18292,33.072193,2.4192727,27.923424,42.69713,1.9138057,1.3315054,0.050759077,8.248541,1.1492391,0.7982682,0.03021826,4.9148707,2.14971,1.280041,0.20849027,8.26517,1.4616855,0.8036925,0.13823856,4.942729,0.040416975,1.7605428,-3.1276789,3.13283,25.630667,1.3481928,21.907887,29.730581,15.194151,0.79922396,12.987245,17.624626,88.93268,16.597326,16.409159,108.74822,11116131.872238815,316476.9077823756,10693265.199,11829564.5392,labels (usage sort)
EE_Normal_Female,79faa665-dd9d-4825-a7d7-4f03faccbffd,0,0.01995133819951338,0.3105691056910569,15553.6045,11928.532,92.0,32736.0,4641589.0,0.0,4641589.0,4641589.0,-8.759828,9.683967,-27.717157,9.053939,693.59955,48.865074,583.6673,859.7037,417.10995,29.38599,351.0,517.0,-212.79675,97.29121,-365.35684,-75.074234,126.3512,59.275757,33.402256,210.26018,-139.43526,82.981346,-277.81888,5.715243,129.21999,49.264416,47.06432,215.39304,22.33022,1.5373352,17.330143,28.733871,55.32127,4.4335523,43.118664,67.68163,33.705105,2.7011914,26.270529,41.235794,1.7458376,1.114521,0.05916587,5.6128626,1.0489807,0.6692425,0.03603092,3.3472235,1.9301443,1.074724,0.064133115,5.6495643,1.3010173,0.6679871,0.04371136,3.43007,-0.11785948,1.7040051,-3.1370873,3.1379707,26.060038,1.6293876,21.643003,30.044054,15.471339,0.9673358,12.849031,17.836573,74.234276,20.62886,10.507421,103.36022,14761818.91189397,397647.20736619306,14246404.1167,15334603.0108,labels (usage sort)
EE_Normal_Female,a7f0ee96-df45-4497-be79-97036aee7a5e,0,0.024,0.37543859649122807,13739.657,9323.996,27.0,35008.0,4641589.0,0.0,4641589.0,4641589.0,4.304492,6.87936,-11.220259,27.550932,700.99286,50.791397,560.3871,891.2982,421.55606,30.544422,337.0,536.0,-208.1496,90.78352,-363.5068,-54.040195,129.18253,55.310875,34.52941,223.07541,-158.57536,96.079865,-315.41022,33.29908,117.85688,57.040752,24.747076,231.76901,22.475636,1.8482267,18.557066,31.718447,54.28075,3.8775976,44.839687,67.87139,33.071156,2.36247,27.31908,41.351406,1.6531258,1.1924655,0.03608545,7.0306673,0.99409485,0.71784216,0.02143788,4.2709765,1.874777,1.1705949,0.21912344,7.0371804,1.2864908,0.76087135,0.1310657,5.1209435,-0.2630403,1.8063421,-3.134535,3.1314168,26.760149,1.4959437,23.023298,33.588512,15.886982,0.8881128,13.668486,19.940847,76.55696,22.762144,7.0892005,108.950775,14731149.03681231,310902.8260541724,14274001.1242,15440667.5197,labels (usage sort)
EE_Normal_Female,aef17057-1f98-4525-b1d5-83ad07bc8d66,0,0.029232643118148598,0.40694444444444444,12533.723,9917.399,435.0,35598.0,4641589.0,0.0,4641589.0,4641589.0,-1.5230428,8.761329,-28.574053,13.031668,690.22754,41.582035,557.8782,842.6459,414.4744,24.969576,335.0,506.0,-194.98431,75.09454,-387.13147,-54.922817,137.37755,45.685204,20.481163,222.58665,-177.55177,104.33264,-317.6607,15.389746,106.745285,61.84958,23.687119,221.12321,22.727041,1.7657572,19.183332,31.026066,54.547764,3.7946017,42.020714,66.61335,33.185177,2.3085186,25.564106,40.52551,2.1180344,1.5272262,0.028667476,9.429581,1.2730455,0.9173929,0.01705253,5.64268,2.3434143,1.4797324,0.2143282,9.547349,1.5730151,0.922367,0.16349742,5.837357,-0.31679633,1.9173471,-3.1341217,3.1378248,26.261536,1.485269,22.539389,30.955925,15.568137,0.8804844,13.361606,18.351025,76.715775,21.902046,12.442437,107.53252,7341387.549593051,330624.48194877215,6938077.7,8110442.3789,labels (usage sort)
EE_Normal_Female,b3689ad7-5f4f-43c1-8a45-ddc9876a92e9,0,0.04006410256410257,0.3783333333333333,16928.953,10530.205,94.0,35827.0,4641589.0,0.0,4641589.0,4641589.0,-1.409478,11.184322,-29.646267,21.820974,703.3175,44.05066,596.18024,920.91534,422.3348,26.45196,358.0,553.0,-228.19449,94.573555,-384.5946,-46.30762,117.17351,57.535633,22.024496,227.82787,-193.71498,93.1114,-320.40256,6.776121,97.16356,55.1975,22.061714,216.01697,23.049122,1.7587724,18.142529,32.937798,54.018196,3.928063,42.907536,70.732834,32.863007,2.3897123,26.10362,43.031673,1.8574704,1.2438059,0.026974887,7.839517,1.1157815,0.74791473,0.01603878,4.7352133,2.0624766,1.2108161,0.12125151,7.8402195,1.3903257,0.7707641,0.08995406,4.736376,0.06453666,1.8770818,-3.1377919,3.138649,26.956472,1.349889,23.395086,32.19539,15.9801035,0.8002296,13.868873,19.085793,83.86215,17.2265,27.405684,108.46375,11101489.149439203,351143.56197299913,10540206.8995,11732239.6828,labels (usage sort)
EE_Normal_Male,0ef5b251-2d05-4f3d-a3eb-197a7f61e4dd,0,0.0481283422459893,0.4548821548821549,18108.385,11532.407,141.0,35756.0,4641589.0,0.0,4641589.0,4641589.0,-1.8714552,9.497463,-25.58513,13.249272,846.3931,49.84635,707.7559,1069.1277,508.25018,29.932213,425.0,642.0,-219.46506,93.63768,-385.19577,-49.879513,122.48422,56.966278,21.65878,225.65485,-131.3196,93.494965,-312.46295,24.766348,134.15225,55.42488,26.768414,226.68178,25.83873,1.5259587,21.866667,35.263462,56.5498,3.382178,48.51903,68.35705,34.403152,2.057613,29.517483,41.586323,1.3662796,0.9521185,0.0,7.452428,0.8198449,0.57043046,0.0,4.4663773,1.5408331,0.92781305,0.0,7.4734344,1.0537833,0.59066284,0.0,4.50134,-0.026842741,1.8399913,-3.1334186,3.136933,30.921656,1.5493685,26.21481,35.764946,18.33071,0.91848326,15.540437,21.201866,76.38581,23.867233,2.3003144,105.869736,12618314.345658757,384496.66499070474,12019345.3491,13207277.5277,labels (usage sort)
EE_Normal_Male,1089a9f2-2fbf-460f-a0d2-778bce418f66,0,0.030933062880324543,0.40491803278688526,20696.195,11508.424,100.0,34857.0,4641589.0,0.0,4641589.0,4641589.0,5.6644564,4.790587,-4.9109073,18.856466,783.89484,48.846516,619.49457,915.9194,470.72064,29.33182,372.0,550.0,-215.58792,79.2267,-346.78214,-65.50193,124.84296,48.19908,45.02845,216.15065,-145.60281,116.09538,-312.68744,20.972832,125.685,68.82267,26.63532,224.43294,24.841604,1.9944922,20.95,34.086136,54.767273,3.4418755,45.736073,66.09251,33.318718,2.093931,27.824415,40.208645,1.0813891,0.7216567,0.04304979,4.1344337,0.6493283,0.4332727,0.025790485,2.5038266,1.2804142,0.7211021,0.090410456,4.163867,0.9097436,0.5010625,0.06527642,3.2411757,-0.061062135,1.8199295,-3.1359608,3.133135,29.532095,1.7712053,25.506886,36.084553,17.506962,1.0499907,15.120771,21.391335,81.085106,22.047945,2.217154,108.3485,2401108.499126584,383798.66844322445,1714411.9565,2874112.6904,labels (usage sort)
EE_Normal_Male,21a1147c-db53-464e-a169-164f4cdd1b5e,0,0.0538497874350496,0.48099415204678364,16833.23,10574.889,1256.0,35648.0,4641589.0,0.0,4641589.0,4641589.0,6.2252493,12.657285,-21.877039,35.640423,768.7912,50.563324,612.8334,980.8664,461.65106,30.362747,368.0,589.0,-188.15576,87.80042,-381.12378,-41.711086,141.53183,53.41507,24.13604,230.62427,-173.18584,93.43194,-327.54733,17.175423,109.333466,55.387516,17.826221,222.1818,23.867142,1.9107708,20.050692,36.148453,55.259823,3.8110292,46.430286,67.65341,33.61837,2.3185127,28.246754,41.15825,1.2392284,0.9217562,0.003976062,7.7268744,0.7445667,0.5540265,0.0024104025,4.6530666,1.4542419,0.91659945,0.037047304,7.819118,1.0243357,0.6178714,0.03235307,4.80469,0.06546717,1.8521435,-3.1414335,3.1366253,28.90423,2.1318765,24.829508,35.411373,17.134756,1.2638007,14.719215,20.992266,77.03939,21.057844,8.718113,113.263054,11130390.61265745,352668.0557684889,10611046.0291,11758545.7042,labels (usage sort)
EE_Normal_Male,7654c7c9-6966-42d4-9551-995231ec0232,0,0.05430879712746858,0.4465564738292011,17524.506,8950.967,590.0,34138.0,4641589.0,0.0,4641589.0,4641589.0,1.621683,8.015633,-17.50906,20.976355,769.65686,43.235725,644.4742,912.5888,462.17087,25.962599,387.0,548.0,-222.04524,86.26297,-377.30005,-47.84368,120.91452,52.47973,26.46229,226.89339,-161.7727,107.892204,-329.80096,23.653612,116.099304,63.95973,16.490236,226.02213,23.975315,1.7856708,19.25673,36.208813,55.319927,3.5586333,45.516983,67.93838,33.654938,2.1649628,27.69113,41.33161,1.3932573,0.9341253,0.018905876,7.035403,0.8364456,0.56082606,0.0115016075,4.2510667,1.5945232,0.9291072,0.10082142,7.0731635,1.1065727,0.6178183,0.06835682,4.3132725,0.01034727,1.9014103,-3.1368978,3.1381164,28.781334,1.571418,24.448048,36.82238,17.061903,0.9315545,14.493081,21.828726,81.5294,18.497063,1.4065293,111.84957,14866895.741753457,298365.4670368237,14302411.9919,15420678.6796,labels (usage sort)
EE_Normal_Male,99e4d0a5-596e-4cbe-8f36-97a05eada920,0,0.05291790306627102,0.3813084112149533,18213.254,9776.423,190.0,35727.0,4641589.0,0.0,4641589.0,4641589.0,-2.2410161,12.594538,-38.22321,22.98088,786.20496,46.28117,667.7885,972.53986,472.10785,27.791357,401.0,584.0,-241.82716,84.80144,-388.73975,-53.59924,108.879814,51.59058,19.502728,223.39188,-152.10909,97.10179,-310.1523,23.625883,121.828,57.563046,28.138174,226.00569,25.40929,1.7171531,21.078892,36.660633,55.28463,4.0362334,45.278507,69.28012,33.63346,2.45552,27.546047,42.14789,1.5007131,1.0469371,0.03393733,9.21028,0.9000695,0.6276678,0.02048048,5.5204334,1.7141048,1.0171149,0.12784049,9.214156,1.1819576,0.6569703,0.08898463,5.5268965,0.067924775,1.8960984,-3.1379514,3.1358755,29.46857,1.4878716,24.803902,34.174393,17.469303,0.88202727,14.704036,20.25897,76.72147,21.721441,1.8769437,109.26071,13117889.034781031,325883.46036258544,12517112.4947,13701912.1604,labels (usage sort)
EE_Normal_Male,f51a9f1c-bca1-4d65-a134-8da61944cbac,0,0.07512370670265407,0.4345309381237525,16115.76,11087.81,321.0,35893.0,4641589.0,0.0,4641589.0,4641589.0,8.620782,7.5229187,-10.567168,27.878887,819.3453,57.23249,676.11505,984.197,492.00827,34.36751,406.0,591.0,-192.72093,83.92413,-375.02185,-42.669247,138.75453,51.056854,27.848278,230.04135,-149.7189,106.348946,-309.02936,24.64851,123.24493,63.04487,28.803883,226.61192,24.685135,1.8003346,20.550516,36.415478,55.227695,3.6589649,45.988457,67.424995,33.598827,2.2260013,27.977959,41.019287,1.5239571,1.0527532,0.0073943064,7.939383,0.9149123,0.63083386,0.004486864,4.762544,1.7316788,1.0344509,0.06951576,7.9427333,1.1937617,0.66936916,0.042472456,4.8944964,-0.13086718,1.9061551,-3.139751,3.1390893,30.706963,1.9826806,26.094784,37.17639,18.203436,1.1753556,15.469285,22.038588,80.09646,16.699419,8.426412,111.444,10843437.653065462,369593.46317975956,10316945.4186,11502678.6751,labels (usage sort)
LNB_Normal_Female,250c996c-a7ae-4353-8f30-1ed95b48e4de,0,0.034318398474737846,0.40231481481481485,14747.144,9889.98,898.0,34700.0,4641589.0,0.0,4641589.0,4641589.0,10.835685,7.87388,-16.375372,28.291187,676.38043,46.442963,553.73566,829.77203,406.75488,27.929403,333.0,499.0,-248.39494,97.25732,-386.46277,-45.8239,104.662605,59.25511,20.543238,228.08128,-144.30576,108.27244,-318.30118,28.951754,126.328476,64.27925,23.03077,229.1881,22.776037,1.60356,18.856304,30.457964,53.487602,3.6973567,42.197063,64.538284,32.58792,2.252656,25.709032,39.320675,2.0359266,1.3158554,0.009001616,8.185133,1.2229903,0.7909204,0.005359225,4.8921595,2.203081,1.2684796,0.21239156,8.330736,1.4520007,0.77407897,0.13246666,5.1320543,-0.26014924,1.838506,-3.132281,3.135453,26.03325,1.2980565,22.871237,30.9228,15.455437,0.770631,13.578209,18.358267,88.11124,20.389868,3.9164236,109.76613,11106188.500963777,329665.97984814923,10644550.3963,11771283.3187,labels (usage sort)
LNB_Normal_Female,27f4d3e7-aacf-4669-a727-2817f137f8fa,0,0.02288488210818308,0.31212121212121213,20646.766,12089.174,98.0,35798.0,4641589.0,0.0,4641589.0,4641589.0,5.9731107,8.876099,-16.431149,25.927435,710.6105,43.55202,596.9703,854.7151,427.3398,26.19088,359.0,514.0,-213.81027,91.680244,-378.28082,-46.674046,125.733696,55.857212,25.528172,227.56331,-168.2421,98.26279,-317.52646,28.857565,112.11793,58.33671,23.490696,229.13217,23.62826,1.5735704,20.294382,29.742529,53.03406,3.7191248,43.984314,66.63607,32.311596,2.2659183,26.797935,40.59877,2.674621,1.733034,0.11073579,11.086455,1.6088885,1.0398015,0.065927975,6.637054,2.837313,1.6623192,0.16860275,11.204976,1.8298132,0.9891205,0.11297264,6.833189,0.10672521,1.95276,-3.1220758,3.1264431,27.596886,1.4346288,23.755043,32.241554,16.383736,0.85171133,14.102909,19.141186,78.2147,24.370361,5.7614913,110.413925,13023709.236334143,402972.583228022,12338750.2726,13528750.1439,labels (usage sort)
LNB_Normal_Female,4733895c-7845-4a16-8802-c8cd77651c26,0,0.03512484130342785,0.38393574297188754,16619.361,10690.159,353.0,35847.0,4641589.0,0.0,4641589.0,4641589.0,1.4240129,8.057595,-29.879543,22.897501,695.831,43.334778,580.34155,821.45764,418.45187,26.060236,349.0,494.0,-223.54607,99.74154,-380.0477,-41.90908,119.802055,60.768646,24.451694,230.46642,-158.89828,92.770134,-325.3717,16.654108,117.66517,55.075832,18.83313,221.88722,23.02496,1.4567721,19.758928,31.256723,54.017544,4.043162,44.610832,68.95909,32.910793,2.4633415,27.17965,42.0141,2.1509545,1.3745644,0.048512276,8.0162,1.2924889,0.82479095,0.02880126,4.858939,2.2919843,1.3505455,0.120900586,8.0184555,1.4906929,0.8305745,0.081861235,4.862659,-0.119288996,1.8251765,-3.1351876,3.1385837,26.481834,1.2629584,23.009377,32.309795,15.721751,0.74979395,13.660221,19.181698,78.39789,26.969984,0.62384915,108.14329,14577229.108358365,356338.59827724117,14035017.1003,15218150.058,labels (usage sort)
LNB_Normal_Male,0574ef2d-0435-4ed9-8ea6-d39dcc0f70fe,0,0.046139359698681735,0.35272108843537414,17402.598,10171.687,1863.0,35360.0,4641589.0,0.0,4641589.0,4641589.0,6.8936334,6.158974,-16.873074,29.026968,768.88403,40.446346,628.56476,949.49866,462.3838,24.32322,378.0,571.0,-218.0072,92.07251,-383.19946,-49.891724,123.17667,56.096207,22.531431,225.6029,-150.50932,95.24761,-321.52655,20.429289,122.64553,56.546658,21.115925,224.12848,24.957037,1.9965892,20.772728,36.585365,53.813675,3.431127,45.61834,68.32596,32.786583,2.0904527,27.793484,41.628357,1.8218025,1.1948128,0.0,7.428673,1.0947375,0.7176889,0.0,4.525282,2.0119586,1.1686687,0.0,7.501643,1.3517101,0.7441282,0.0,4.644098,-0.013943175,1.8442022,-3.1311395,3.1362548,29.275297,1.3082896,24.91884,35.09651,17.380177,0.7767062,14.793832,20.836119,76.08304,24.179394,8.747657,108.22433,18376366.333751988,339055.9435049609,17858380.5695,18974945.6578,labels (usage sort)
LNB_Normal_Male,11cc444f-d28a-4fce-979d-30699a068a1c,0,0.04065040650406504,0.314,17859.035,10467.102,772.0,35699.0,4641589.0,0.0,4641589.0,4641589.0,-1.8314196,7.8989096,-23.68691,12.9974785,799.106,44.719017,690.09094,951.1615,480.55838,26.892677,415.0,572.0,-217.14647,94.68275,-388.57806,-42.933533,123.70109,57.686527,19.254473,229.84227,-150.44846,110.11627,-326.97748,30.927816,122.68167,65.3739,17.879812,230.36125,25.452616,1.541834,21.074074,32.324707,54.738354,3.8472068,46.63383,68.83688,33.349953,2.3439538,28.412184,41.93964,1.5446402,1.0272913,0.015589596,6.1585474,0.9284848,0.6176763,0.009331662,3.7409952,1.7459023,1.0179992,0.20087938,6.8332434,1.1987716,0.67074883,0.12306118,5.1519856,0.077995315,1.8868839,-3.1344852,3.1399841,29.956339,1.3082958,26.038185,34.257767,17.784496,0.77670985,15.458365,20.338171,85.54174,17.488274,24.916039,110.44021,14961032.882088343,348903.24013830954,14391465.2409,15555698.3897,labels (usage sort)
LNB_Normal_Male,2a8c14c1-14c8-4056-8d09-44b41c3b401b,0,0.06931124673060157,0.3641509433962264,19681.264,10227.21,439.0,35658.0,4641589.0,0.0,4641589.0,4641589.0,9.411179,11.942902,-22.685425,36.406384,779.55756,48.016697,621.91327,992.7333,468.80252,28.8758,374.0,597.0,-198.87125,90.281685,-376.59286,-45.63748,134.83546,55.005127,26.556576,228.19485,-150.02307,95.864716,-320.86728,24.909466,122.93421,56.91302,21.507318,226.78827,24.906082,1.622612,21.057007,33.39348,54.710705,3.5145397,45.188313,67.65089,33.33311,2.1412728,27.531485,41.21706,1.8777869,1.2604945,0.0,7.941923,1.1294667,0.7575866,0.0,4.72204,2.0455947,1.2303147,0.0,7.9446692,1.360156,0.76345146,0.0,4.7266574,-0.11704335,1.8062745,-3.1410785,3.1304367,29.232924,1.5542545,24.544094,34.481525,17.355019,0.9227308,14.571352,20.471012,74.832344,26.85188,7.8730855,106.92901,16647989.606085567,340906.72204638465,16006580.9639,17180547.0375,labels (usage sort)
LNB_Normal_Male,2fbd83fc-7242-4e10-8e51-951589e525ef,0,0.06735057983942908,0.3980132450331126,15322.313,10236.104,442.0,35884.0,4641589.0,0.0,4641589.0,4641589.0,6.8616643,8.479632,-7.4597526,38.876694,821.9326,50.432713,671.7994,989.40753,494.28564,30.32872,404.0,595.0,-210.7206,96.460175,-375.65656,-49.014362,127.61611,58.769444,27.12704,226.13745,-145.18793,97.95075,-314.4029,30.298603,125.80474,58.151463,25.345098,229.98769,25.497488,1.6655343,22.3621,35.152893,54.792652,3.683834,45.094563,68.40779,33.383038,2.2444172,27.47437,41.67821,1.5765446,1.1239383,0.04078944,6.869446,0.94668144,0.67415833,0.024527127,4.1261544,1.7683399,1.1075573,0.05379289,7.0821323,1.203458,0.7123292,0.032301072,5.2435102,-0.0073732366,1.8045121,-3.132294,3.138531,30.848127,1.7709364,25.613335,35.94306,18.313934,1.0513706,15.20614,21.3387,79.582245,22.343287,11.166964,109.92626,21623287.990059275,341203.1833209296,21127277.9162,22308676.9787,labels (usage sort)
LNB_Normal_Male,3c33764d-0b17-4e0d-a43b-a8dcba32035e,0,0.04592045920459205,0.34255952380952376,19576.98,8207.6045,1102.0,35811.0,4641589.0,0.0,4641589.0,4641589.0,2.7074432,5.8538084,-15.501087,22.934809,766.9745,43.963448,650.18207,921.22986,461.23544,26.4383,391.0,554.0,-204.37312,85.82342,-385.44513,-52.448147,131.48338,52.28888,21.163233,224.04538,-172.54642,96.91248,-320.9382,28.361965,109.56254,57.53506,21.465212,228.83795,24.74386,1.6703669,21.503845,35.962616,54.981968,3.8550715,45.421604,67.97131,33.49838,2.3487453,27.673622,41.412285,2.0054116,1.428563,0.0,9.837783,1.2051071,0.8567664,0.0,5.9461646,2.1907089,1.3932621,0.0,9.8548565,1.4573212,0.86055523,0.0,5.97437,0.12178523,1.8921465,-3.1322553,3.141524,28.743088,1.2993485,24.662397,32.4703,17.064213,0.771398,14.641587,19.276985,76.76714,21.103632,3.5547864,109.787384,13326232.102163345,273586.61458749935,12710399.5723,13867365.6544,labels (usage sort)
LNB_Normal_Male,6723531c-e3be-4439-993d-27d8cfe58216,0,0.03423799582463465,0.3410569105691057,20659.088,11053.749,671.0,35540.0,4641589.0,0.0,4641589.0,4641589.0,-3.6676226,7.1787577,-22.170326,9.454609,743.9093,42.094246,621.91327,914.57837,447.36472,25.314217,374.0,550.0,-237.09935,79.72364,-381.1784,-68.29358,111.54456,48.57252,23.762793,214.39137,-153.50452,103.20929,-318.86493,20.283804,120.86734,61.273354,22.69608,224.0421,24.547548,2.214603,19.97593,34.40682,54.070473,3.4816105,45.91328,63.83613,32.94304,2.12121,27.973179,38.892876,1.9124101,1.353987,0.0,9.363774,1.1491522,0.81141907,0.0,5.598529,2.1292229,1.3383355,0.0,9.374043,1.4437879,0.8536396,0.0,5.615687,-0.0058661,1.7977793,-3.137083,3.134258,28.224993,1.5039603,23.522715,33.971184,16.756632,0.8928721,13.964979,20.168034,75.4214,26.75852,14.168979,109.257385,11620836.69305304,368458.00689028535,10954568.0293,12116867.04,labels (usage sort)
LNB_Normal_Male,bb269909-25b3-4e4d-9697-3de9eda9b470,0,0.04416666666666667,0.27735849056603773,19124.53,10331.691,814.0,35933.0,4641589.0,0.0,4641589.0,4641589.0,4.2901034,8.7097435,-22.738503,24.209955,808.82214,48.164577,658.49646,969.45306,486.40137,28.964731,396.0,583.0,-227.64809,79.79547,-366.29932,-52.31546,117.30286,48.616283,32.828045,224.12622,-183.99115,95.82548,-314.90466,17.092352,102.76802,56.889725,25.047216,222.1474,25.492044,1.7672796,22.125748,33.522682,54.75148,3.7222521,46.66802,67.47051,33.357952,2.267824,28.433014,41.107166,1.8337573,1.277647,0.06807594,7.4456625,1.102081,0.7660747,0.041397605,4.4560294,2.0426438,1.2544068,0.14469253,7.445702,1.3847868,0.7967574,0.1176113,4.4560957,0.07590261,1.7935824,-3.139551,3.1285176,30.31193,1.5728331,25.213596,35.23142,17.995605,0.93376046,14.968823,20.91621,75.739395,23.374798,2.5735452,106.41426,20094062.856152825,344389.5999348055,19483712.2135,20654345.2875,labels (usage sort)
NGH_Normal_Female,0263fdfe-7732-458a-a271-55c81fcf75a4,0,0.02930232558139535,0.33015873015873015,20139.383,9135.621,408.0,35951.0,4641589.0,0.0,4641589.0,4641589.0,-1.1626669,10.1040945,-33.33689,12.354669,690.12024,41.48784,563.7128,798.1775,415.01764,24.949541,339.0,480.0,-229.68707,83.70686,-384.1057,-57.161934,116.06058,50.999344,21.979294,221.17345,-148.68527,89.37162,-313.46454,16.427282,123.72844,53.0582,25.902178,221.75256,23.518143,1.9368479,20.036144,34.84733,54.453835,3.814219,44.428574,66.3735,33.17661,2.3238556,27.068605,40.438797,2.0726173,1.2609017,0.0,7.1693,1.2452174,0.75559676,0.0,4.2631087,2.2596056,1.226433,0.0,7.214922,1.5004944,0.7710542,0.0,4.3393927,-0.13797109,1.7899516,-3.1304524,3.1295664,26.076641,1.0867348,23.397625,30.38526,15.481196,0.6451734,13.890716,18.039139,68.031166,30.51081,5.6144342,107.25556,16506463.340887364,304520.67151643906,15848750.9432,17033516.8403,labels (usage sort)
