,uuid,category,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,moseq_id
10,f08e41bb-6bea-49fc-888a-8cd26c465dbd,NGH,4.1593521139918135,-8.198227979383423,-5.652877255437039,-1.9273357783415683,3.945834245132719,0.7335088920633042,-3.3960255280407043,0.119391834848343,0.7096503383261044,2.33945016821351,-4.882179154115554,-3.721715138459063,-4.18184453692628,-2.845665974902563,-0.015228630188212,0.7022340494730932,1.4884885410957311,1.441522007396216,2.300237900473017,1.180125964826884,1.0428600408578714,5.586407217739254,2.1515235804325563,-0.354999573889058,-1.023002485096251,session_20240501113736
11,6c06a0b7-7ca1-45ef-bb49-6a4589681bf4,NGH,1.5654654050613042,-0.10322150285994,-4.465332987856561,2.6427807160059453,-3.660184314355051,3.4924250968836343,3.4546026214649705,-2.102157349899216,0.042255985499221,4.369938951316628,-0.0343889373375538,-3.2278669532350026,0.2252990541267959,1.5346966667479298,-1.5436197053314529,-1.734018112341205,0.792290873510315,-0.7781985675155392,2.755473755585385,1.8715674494628896,3.3046234588933694,-0.016427113216907,-2.8755651933208344,-0.0310395133017178,-3.489108831426802,session_20240501123937
12,523977de-8784-4c6e-9d0a-9a8b3a13c38b,LNB,-4.874566245706168,-3.6225655904947778,-4.446341705714311,-2.5581462145197547,-0.9081127975237036,-1.82316425518412,1.254746217808539,3.715315085274337,-1.332365011730275,0.8825540225309806,2.8192409306032493,-3.769717681838808,4.429289833580555,-1.9120666520073284,2.8326994080804533,-4.344795911825597,0.4259417610071166,-0.4783456039409753,-2.514436175041653,-3.256247449924805,-2.239829480026719,-2.5950730923760505,6.621199720362219,-0.2581974618602879,-0.5162765007130018,session_20240501153756
13,11466614-49c8-4388-91ad-736d6b050085,NGH,-8.64141514727837,10.018568293182708,-6.998717568587819,11.352568433780643,-5.011947802550202,2.8587347465263924,-0.5681797633864426,8.018812632207307,-1.4535843514332367,6.380870698742726,-0.1654264730393217,-0.0672112925099158,1.3212840457543542,4.729275452053271,-1.8657735109793891,3.117040757570723,-1.350284592351735,-0.7033884275523022,-1.3031914221825085,-2.650907704388944,-1.2810275630999317,3.3240928430214662,0.2689458583639493,1.5027922103527704,0.2040956168349126,session_20240322164811
14,92b48143-ece8-4749-aff3-73be8f258ece,EE,8.29804296918246,11.807014430709494,8.529895595795074,-4.808429195540188,4.025584101090933,12.395968574530844,-7.045569681976809,2.0226370856205893,-5.636875667024736,-1.638339187007295,0.5553832731381746,-2.790145369892469,-0.4729907778170151,0.3212924402755743,-3.5101830268244014,-1.55664968285366,2.05931707559344,-1.1957123692866232,1.76777705274501,1.8122877172925016,0.3348377337691278,-1.4224995782841774,2.5994273413287,0.0526139795042449,-1.021546542720342,session_20240322145105
15,72b39b1e-5973-43e2-bedb-0f00ace4848b,NGH,-4.905071395469676,4.3249402236388494,8.160634150736875,-5.190738138172946,-4.809471722888871,-5.844770491375147,0.919766891489008,7.31468480225597,1.9665829173896463,-4.079777573051379,-1.63651371399717,1.800439493887943,-1.286096373832296,4.916321278213645,4.76930478944322,0.737488989494138,5.315771962782755,-0.9864518033651516,0.2302650963796256,2.404227937564407,4.712797177702472,1.6193373189137703,1.3781174010523891,0.6134735461054798,1.5050214663757056,session_20240322161944
16,a86b803c-1a4e-45a7-94c5-86b76707b217,NGH,-9.493775785369586,5.591257003354022,-5.262558135578588,2.857449522611079,-4.543187902464871,-0.9256572690499432,0.6211327998443544,-1.1882703112767448,-0.6121336980157401,0.0031295947712523,3.7933358522571528,0.3247162400464369,3.240010582942777,-1.2283553055475636,1.692678787718659,-1.1121446810226794,-0.0456638478086695,2.654444453377105,8.647023706021312,1.1465104283581935,0.9873163733696664,-2.8318839177343538,0.3945655926433651,-3.641261665157366,2.866952927075228,session_20240321120441
17,dbdc0682-0cc4-47f8-bd56-031dd6739b00,SI,-17.21704106814422,6.134775314910322,1.7788609449235695,6.701449344656477,-3.87996521440177,-3.234433503629329,-7.98035436816013,-9.272260852417856,-2.7212716705088096,-1.2692031755879305,-2.4732243514251486,-1.4385768931581506,-4.855760767199155,-0.7610853955156219,2.666097448488008,1.984886162133904,-2.1079043099898778,-4.908807577201994,-1.446937965826269,0.3181261962938815,0.7873222093657545,-1.8945099786175363,1.2185791147430056,-0.1046697448672348,-0.2038751475757595,session_20240322130809
18,744530d8-f277-48b3-8627-39c69e04bcde,LNB,6.768376455365754,-6.057944112367848,-0.3052522826980356,-2.6083991913759714,-4.249529860027335,1.0018432932834975,-3.4524900472885016,2.527666497413444,-1.4457922708270083,-2.173602691398808,-0.0600323005949641,0.8854092446750895,1.7290033217479548,-1.376501209652839,1.0138636457018666,-0.9637545665734712,-1.50716919412749,-2.0584434925352326,-0.053574713152417,-0.451844256541355,-2.301998269513129,1.769055492157802,-0.0440927337260523,-2.4695455739795147,-0.1916570517648488,session_20240501150902
19,a9a43e79-be6d-43f9-afcc-684fd0bdeafc,SI,-1.715168930536747,4.922558677427968,2.2905974293607256,-0.2663325161307215,5.016712343847607,9.660763302119683,5.8629641230784735,-3.93317659619341,-3.648506594228544,3.3196957586674807,-4.848480158689865,6.143105301470533,1.6115807164406852,0.8532198175079673,8.011867908820069,-1.0763612818682076,1.756571904260313,1.286172024973251,-1.6864352490013403,-1.4926155429910193,-1.0601439892780296,0.1179517551242921,-1.5104530065811157,-1.0936668468031043,0.6294114052129547,session_20240321173727
20,474ec161-b087-432a-a167-97147a282508,SI,-7.684315535036826,-4.201003680386157,15.500683892295124,-6.353445207387868,4.099667943250777,-2.604742733677985,0.2611958771456171,2.0116610641441133,2.217377186086112,9.222336340016373,2.168731890243948,2.9349589125202886,-1.3820001718679806,-1.2814498176167983,-0.680059461605559,-0.7281422235667803,-6.389300863268756,-0.0377636974504895,1.4183146416044858,-1.0846791495347523,3.16801040707057,0.0817833789203358,0.8058135711041354,-0.1802374607778069,-1.1219311859005154,session_20240322124015
21,a30299ff-63d0-4c08-9b26-0cc143eef34b,LNB,8.607918987894504,-1.724040614978611,-6.601534045980841,-8.492955642339007,7.224146850278802,-3.659862838378969,-4.007938737056485,-1.888752126279673,-2.274199753005674,-0.8336182443326999,0.1675710805603192,0.9883510415586464,1.224823940802991,8.854199774613633,-0.1201991925365159,5.789947323916335,-2.9917960312240712,0.8585327973259341,2.752390608674017,-1.884266127090696,-1.3944569841427188,-2.550549211667621,0.3702146306299589,1.5506911485590875,0.3531482804329077,session_20240501144135
22,e235873b-f363-4a61-8a8c-3e935da3ed3d,LNB,1.2237133185046738,-5.039052092783249,-3.133226810799404,0.2491501810601952,-3.3929889540716167,0.0439900029138625,1.7140352623017396,-1.3615322940889278,-7.007020607554736,-5.363119056120736,1.8586154085466549,2.826488323232713,0.9713843900153,2.014541925403892,-0.6178620710181263,-1.6715808102154897,-1.9576758941745929,-0.3163601301717308,-0.1095696895484957,-1.6055140127055727,2.8504402426563407,2.692664562482034,-1.4644701835253806,1.651568386511202,-1.98621450535876,session_20240501160602
23,8425e949-99ab-4e71-baf9-5e653eb68223,NGH,0.503874794462376,-3.760428491298454,-4.447831709712457,-5.219910297799342,4.429200005092122,0.6630114958497899,-0.7434658202628306,-2.9662339820279606,1.896604362765012,3.344075621142254,0.0321082112434232,-1.5508701085085517,-0.4656277767239888,-0.0464344001653639,-2.0190433104527394,-0.3923553453403883,1.993094257821628,-3.356999972312422,-1.6746436256300117,-1.867511352931876,0.4818412611668871,1.8350031072302424,-1.3590575902637885,-2.269826818543112,7.296102608041752,session_20240501110509
24,967cea17-5b5e-4166-b0da-81fa56b8ad1a,SI,-8.978220054748503,6.319145458686874,5.835408799079689,-0.3961864367883554,0.5921937858790086,-2.3680802376783645,-8.70100427452427,-4.522783245102945,4.046105350603206,-1.7021849670947506,-0.3942344466241705,1.4631788726443822,7.877047106904325,-0.8105296811420468,-1.5443508533009058,-2.816115400701321,0.2478000269653732,5.231491889442366,-1.4102594823623222,0.2111288812048653,-1.6870647032820252,3.605267829917876,-1.1331159982373011,2.508527403729372,-0.3379573929489556,session_20240322133649
25,be2c69ec-d004-4d52-b844-13e9634737ed,SI,-4.389551262117109,-1.8078767569551863,1.482355419138771,8.286112530120413,9.191115493371557,5.183310095618856,3.252200165298865,3.286561330747454,7.841699645977028,-7.637294294499195,-4.526836481701577,-4.06541742217052,2.559556357808648,-0.6635221659843102,0.5369372685211148,1.651801082694571,-4.20180284028508,-0.908861863642856,0.195122492905885,-1.4779914139880292,2.606474689318941,-1.5329289443197531,0.3297164812346421,0.1562536343128786,0.6069763053686256,session_20240321164046
26,b337bf67-7270-42f5-8b72-78dd050c5145,LNB,-10.488838539262938,-3.002693499249808,2.9055684959563157,-1.1283485177557957,0.4435691363226829,-1.5976201034783108,3.778468857150048,2.0074548628738182,-5.404540051614546,-0.3441042517590034,-2.1617320015264747,-6.331536133778638,-4.102731238135604,0.9847990747903054,-1.663888961156102,-0.9047561084916828,-0.277159751931806,7.351597674409453,-2.5825744367596037,0.9513030452114392,-0.7439614108777368,-3.5525122679134866,-3.2000686978216057,0.5180179886968599,1.1436658107199729,session_20240501141330
27,35e3c7fa-074d-4714-8f40-df91701e6507,NGH,-0.771612637632194,-1.34238206308822,-1.7268167800610332,-4.657651232077016,0.132520848850304,-2.4751925116122933,-2.8524063922399887,0.4000843423336183,2.140165083875788,1.5118213922666877,-0.2156031566472717,-0.3240501883594029,3.998928209371836,-1.2344897583912402,-1.908263510745034,1.4644693018070782,5.1693834895984745,-1.7104248074199382,-1.894911220960922,-1.4307446155000187,1.7503533014482748,-3.4807034284575304,-3.640966653286896,1.0803953201038603,-0.7961300977659037,session_20240501163548
28,0e7e9b38-4cb6-400c-b0f5-6e4034920500,EE,11.970040290408347,-1.1231802872130487,3.512320527994544,1.4442046383311231,-6.304633181278694,2.121462834630548,1.341719690482006,-2.326943784430269,2.5526897368508985,1.4157495153452238,2.737875135647669,-2.5463528320144686,0.2990475821903678,4.051951441255916,0.7193532395642878,-0.2342616997959311,-3.507168819424198,0.7699458650018406,-3.97735338515611,6.809348841585081,-1.6687954380358747,0.3699353180444599,1.3195804668154143,0.038121432527387,3.182101580532278,session_20240322151854
29,a1d1a98e-014f-4e79-9132-2dec64b0af74,EE,9.10131067936289,-0.5375935557680093,4.218660047478784,-1.1170548672146947,-10.67306740574479,2.9313926047672463,0.7166155547505665,-3.272179399304476,8.45365923129584,0.4864146102817984,-2.336853073403679,-0.4481698909529418,-5.176671456331873,0.8430688580783582,0.480020908656105,0.8186136148250127,2.238599429890395,2.632132990201704,2.707012923960609,-5.200100904853006,-3.108254693712908,-1.3014162481954743,1.2782839819342209,1.7297292848849346,-0.8682971886935346,session_20240322141530
30,e748a1cc-390a-4924-86dc-30d6c8f3329d,NGH,7.398995838848215,1.7488303556851643,-8.754637283108986,3.076063485500756,2.886864226575098,-3.817716281007742,-4.775118814856586,2.9913933625473605,1.7731288750215046,0.8347143842574621,-3.4868068085257526,5.160826885195106,-1.2196157412113648,-2.2193196936493678,0.966527588444943,2.1484782959981663,-0.4161708615264339,4.079440519361984,-1.8985938832311369,3.534269004731213,-0.020263655963492,-1.215346843889751,1.1323933752133144,-4.367684991713504,-2.2781893646094584,session_20240321123527
31,37e31c07-bedb-4afd-a128-9e8eea3e6ed6,EE,11.358687796983842,-1.3187972276895548,-0.6248084411379886,-0.4564063091282232,-5.392950511130272,2.5843998105569166,1.539118838911815,-2.658586381919501,4.062204829794657,-1.536753870358574,2.256475695618577,0.2822460438653768,2.8073809081805123,1.331572864133236,-1.0989693740199995,-0.5289415265962555,-1.9052481314006813,-0.991917944757003,-2.423897223869358,-0.6589596727736867,3.193661112189966,-0.7970510962010399,-1.740677610237776,-3.214973200477662,-1.8553690696702856,session_20240321140505
32,50da788c-2302-41e3-bd7a-8e92b3e24d95,EE,23.170748480032948,6.638114622441632,10.6659026627616,11.637267518807414,4.562207830880057,-10.79833766520853,4.222493665875764,-2.301472899218424,-4.70323931370739,1.0176480448160587,-0.6228182087688215,-2.484084242393895,1.7410343945790898,-1.2030006375086666,-0.2114814572842692,0.1407321421380186,1.78493394941264,-0.3831279753642796,0.7787755057045055,-2.1668601992836214,-0.1891510031469424,0.7545189314390659,0.5609855598255031,-0.6451473695334689,0.2164479702120924,session_20240321160846
